latitude,longitude,hour_of_day,is_weekend,street_lit,commercial_density,recent_incidents_count,target_risk_score
26.1123851,91.7050363,15,1,1,0.78,2,0.0
26.1632683,91.7061679,6,0,1,0.83,2,1.74
26.1855764,91.7600206,5,0,1,0.16,5,1.45
26.1381849,91.6695144,16,1,1,0.25,4,1.86
26.1979744,91.7956369,12,0,0,0.57,5,3.62
26.1496058,91.7018185,7,0,1,0.78,4,2.29
26.1519686,91.6550075,3,0,0,0.71,2,9.05
26.1588869,91.7074939,9,1,0,0.56,3,1.58
26.171351,91.7630381,20,1,0,0.14,5,4.04
26.185781,91.7898479,19,1,0,0.48,1,2.22
26.1343758,91.7078909,3,0,1,0.63,4,4.31
26.1963288,91.781797,4,0,1,0.88,0,4.43
26.1606091,91.6687687,7,0,1,0.42,0,1.79
26.1674752,91.7401628,12,0,1,0.75,4,0.71
26.1416789,91.641657,19,1,1,0.19,5,1.73
26.1691504,91.6792967,19,1,1,0.67,3,0.0
26.1385255,91.7193604,11,0,1,0.28,1,2.06
26.1968454,91.7930353,6,0,1,0.42,3,2.44
26.1460366,91.66631,18,1,1,0.52,1,2.19
26.1748998,91.7716315,22,1,1,0.73,2,5.88
26.1747511,91.7360279,22,0,0,0.48,3,9.11
26.1586036,91.7119022,0,0,0,0.76,5,9.21
26.1715362,91.7339891,14,0,1,0.41,1,2.13
26.1837219,91.7774264,6,0,0,0.72,2,4.5
26.1812842,91.7525732,6,0,1,0.48,2,1.4
26.1459803,91.6826232,20,0,1,0.65,4,1.26
26.1570937,91.6666722,20,0,0,0.44,3,3.62
26.148332,91.6792216,15,0,0,0.17,1,3.51
26.1893624,91.7598851,11,0,1,0.75,3,0.93
26.150435,91.6502827,4,0,1,0.73,1,5.03
26.1517573,91.7000263,10,0,0,0.72,5,1.45
26.1249847,91.6815181,6,0,1,0.43,5,2.07
26.1769022,91.7639223,9,0,1,0.44,1,1.4
26.114954,91.6839766,17,0,1,0.34,2,1.29
26.1734884,91.7635632,0,1,1,0.38,1,5.96
26.1488714,91.6905575,2,0,0,0.34,2,8.71
26.1701703,91.7628225,1,1,0,0.57,5,9.17
26.1915182,91.7537388,17,0,0,0.38,5,3.02
26.1847752,91.7537087,10,1,0,0.51,3,3.85
26.1621394,91.7131074,21,0,1,0.79,1,0.11
26.1752165,91.7574592,5,0,1,0.41,2,1.49
26.1812353,91.7694862,2,0,1,0.37,2,4.36
26.1609745,91.7259908,0,0,1,0.58,5,5.89
26.1234668,91.6979659,11,0,1,0.52,4,1.65
26.192837,91.7586324,21,0,1,0.78,0,0.71
26.1662426,91.7596954,13,0,1,0.28,4,1.22
26.1477528,91.6879919,9,1,1,0.48,2,1.94
26.1529625,91.7319893,7,0,0,0.21,4,3.3
26.1871987,91.7622549,10,1,1,0.36,5,0.93
26.1666672,91.7191411,2,0,1,0.7,3,5.02
26.1679011,91.7427143,13,0,1,0.46,0,0.68
26.1494346,91.7027072,18,0,1,0.55,5,0.87
26.1853291,91.7410969,19,1,0,0.17,3,2.85
26.1791561,91.7918498,12,0,1,0.86,1,0.48
26.1792208,91.7632468,9,1,1,0.81,4,0.19
26.1459176,91.7280077,22,0,0,0.41,5,7.71
26.1805894,91.7695472,21,1,1,0.13,5,1.5
26.1721765,91.7479744,23,0,1,0.59,0,4.78
26.1713893,91.764003,19,0,0,0.53,1,3.53
26.1934728,91.7605989,9,0,1,0.44,1,1.3
26.1880531,91.7703914,8,1,0,0.81,3,2.64
26.1700213,91.7273025,2,1,0,0.47,0,8.98
26.1472305,91.6671324,1,0,1,0.35,0,6.11
26.1231695,91.6845557,16,0,1,0.46,5,1.38
26.1296199,91.719222,9,1,1,0.22,2,1.75
26.1804618,91.7626968,22,0,1,0.51,3,5.54
26.168028,91.6779148,5,1,1,0.68,5,2.95
26.1500246,91.6873046,0,0,0,0.29,3,9.03
26.1607513,91.6932381,8,0,0,0.72,2,2.04
26.1386801,91.6610117,16,0,0,0.26,1,3.83
26.1524466,91.6763283,14,0,1,0.4,3,1.11
26.1831746,91.7487948,0,1,1,0.35,4,6.27
26.1644031,91.7434359,14,0,1,0.13,1,2.43
26.1594715,91.7352976,8,0,1,0.57,0,1.58
26.1591956,91.6951522,6,0,1,0.77,0,2.61
26.1887075,91.7868432,19,0,1,0.54,3,0.76
26.1872952,91.7816071,9,0,1,0.23,5,2.33
26.1412782,91.6800542,7,0,1,0.51,1,1.95
26.1966467,91.7962441,22,1,1,0.79,3,5.23
26.1620586,91.6687417,0,0,1,0.34,5,5.49
26.1983857,91.7995557,3,0,1,0.66,3,4.44
26.1700554,91.7527435,10,0,0,0.66,0,2.57
26.1673403,91.7453724,16,1,0,0.85,3,2.5
26.1828803,91.7695973,6,0,1,0.67,3,2.27
26.1691784,91.6832107,2,0,1,0.62,1,5.46
26.1531508,91.6490918,11,0,1,0.37,3,0.33
26.1479254,91.6890184,2,0,1,0.84,3,4.74
26.1562824,91.6635018,7,0,1,0.23,2,1.98
26.1843579,91.7646319,3,0,0,0.77,2,7.94
26.1999377,91.7953186,18,0,1,0.9,4,0.0
26.189476,91.7902808,7,1,0,0.46,5,5.06
26.1422953,91.6590142,20,0,0,0.67,4,3.04
26.1716135,91.6861671,19,0,1,0.86,0,1.26
26.1579876,91.6783818,16,1,1,0.48,3,0.92
26.1851806,91.761466,8,1,1,0.29,3,0.51
26.160837,91.7370291,14,0,1,0.22,0,1.16
26.1817689,91.7492691,18,1,1,0.36,5,1.65
26.1505644,91.6494314,19,0,1,0.5,5,1.13
26.1711699,91.6869298,11,0,1,0.8,0,0.46
26.1413031,91.6438687,12,0,1,0.12,0,2.06
26.1473272,91.6693409,14,1,0,0.7,2,2.04
26.1851636,91.7724258,23,1,1,0.64,4,5.99
26.1920946,91.8092305,23,0,1,0.16,2,3.96
26.1713181,91.752961,17,0,1,0.54,2,0.15
26.1968898,91.788504,21,0,0,0.42,1,2.69
26.1283211,91.6832174,7,0,1,0.79,0,1.68
26.1816894,91.7660844,3,1,1,0.26,2,5.65
26.1521249,91.7028624,22,1,1,0.11,0,5.44
26.1863445,91.7531353,16,1,1,0.14,4,1.06
26.1511679,91.6882388,5,0,0,0.4,0,3.72
26.1173522,91.6832868,2,0,1,0.48,3,5.08
26.184884,91.7713092,9,0,0,0.81,1,2.25
26.1599798,91.6868218,2,0,1,0.43,0,5.21
26.1580415,91.7102366,8,0,1,0.3,1,1.09
26.1389887,91.6524259,12,0,1,0.71,4,0.0
26.1748857,91.7580647,20,0,1,0.11,3,1.3
26.1768757,91.7547894,15,0,0,0.77,0,2.79
26.15849,91.6854654,1,0,1,0.78,2,5.82
26.1954497,91.7837547,6,0,0,0.11,5,3.37
26.1826074,91.7847088,1,0,0,0.54,3,9.04
26.1491733,91.6488022,21,1,1,0.85,0,0.0
26.1899405,91.7826787,17,0,0,0.15,2,3.32
26.173354,91.7490417,9,0,1,0.12,0,0.29
26.1835187,91.7751637,6,1,1,0.43,5,2.33
26.1398495,91.6541555,13,1,1,0.57,2,0.43
26.180729,91.7431569,11,1,1,0.87,2,0.42
26.1871385,91.7981453,23,0,0,0.6,1,8.86
26.1772812,91.7570613,4,0,1,0.62,3,4.93
26.1538383,91.7011683,1,0,0,0.24,0,7.55
26.1819555,91.7769369,5,0,1,0.34,3,2.36
26.1845678,91.7828437,22,0,1,0.3,0,4.71
26.1807006,91.7563584,22,1,0,0.69,2,8.53
26.1844304,91.756763,13,0,1,0.62,3,0.55
26.1617964,91.6910552,17,1,0,0.71,2,2.94
26.1122041,91.7054665,18,1,1,0.48,5,1.26
26.1708742,91.7294079,5,0,1,0.18,3,2.21
26.1900816,91.7864096,9,0,1,0.39,5,0.55
26.1907948,91.7512329,0,0,1,0.11,2,4.57
26.1674173,91.7539179,3,0,1,0.62,1,5.84
26.17979,91.7392653,23,0,1,0.8,4,4.41
26.1538801,91.7001386,2,1,0,0.46,2,9.55
26.1654964,91.7354896,3,0,1,0.77,0,5.65
26.161125,91.6915025,19,0,1,0.54,1,1.01
26.1820325,91.8009711,18,1,1,0.4,3,0.72
26.1962518,91.7725326,11,1,1,0.24,3,1.51
26.1447232,91.7077311,7,1,0,0.18,4,4.03
26.1837224,91.7730897,0,0,1,0.51,5,4.61
26.1823464,91.7605619,13,0,1,0.49,1,1.14
26.1517505,91.6907328,13,0,1,0.16,0,2.94
26.1491968,91.6545164,16,0,1,0.87,0,0.06
26.1420208,91.7262251,1,0,1,0.38,0,5.81
26.1413366,91.6563113,9,0,1,0.27,0,2.64
26.1422953,91.6590142,18,0,1,0.13,4,1.34
26.1844199,91.7965521,12,1,1,0.33,2,0.61
26.1856419,91.7632848,6,0,1,0.55,2,2.59
26.1904561,91.7872158,19,0,0,0.77,4,1.92
26.1683242,91.7314626,22,1,1,0.69,5,5.28
26.1517598,91.6970644,1,0,1,0.86,1,5.13
26.1866386,91.7627281,20,0,1,0.24,3,1.93
26.1597859,91.6982916,3,1,1,0.41,2,6.29
26.1550948,91.6845496,11,0,1,0.62,1,1.77
26.180508,91.7680977,1,0,1,0.42,1,4.45
26.1254938,91.6905561,21,0,1,0.14,1,1.88
26.1601374,91.6843468,7,0,1,0.53,4,2.08
26.1881124,91.7804647,6,0,1,0.4,5,1.78
26.1475306,91.6547846,15,0,1,0.3,2,1.28
26.1837224,91.7730897,15,1,0,0.71,1,2.6
26.1461261,91.687554,14,0,1,0.3,0,0.78
26.185864,91.773288,4,0,1,0.4,5,4.33
26.1985111,91.7928581,10,0,1,0.18,4,1.17
26.1172998,91.6768376,9,0,1,0.31,5,2.33
26.1671423,91.6784275,4,0,1,0.87,2,4.91
26.1807146,91.7628202,21,0,1,0.36,2,1.17
26.1567284,91.6499555,20,0,0,0.8,1,1.82
26.1897507,91.7769075,4,0,1,0.38,0,5.52
26.154868,91.6627454,8,0,0,0.69,4,1.82
26.1531589,91.7126116,8,0,1,0.45,3,1.58
26.1725182,91.7567204,16,0,1,0.13,3,2.85
26.1763048,91.7465445,21,0,0,0.41,4,4.59
26.1506327,91.7295908,7,0,1,0.15,2,1.86
26.1935874,91.7893183,13,0,1,0.38,5,1.86
26.1408141,91.6424286,0,0,1,0.17,3,4.67
26.1831341,91.7542936,8,0,1,0.63,1,1.26
26.182994,91.7551249,5,1,1,0.49,2,1.74
26.1623354,91.653084,0,0,0,0.27,1,7.85
26.1930297,91.7669936,2,0,1,0.33,3,5.5
26.1729192,91.7398054,12,0,0,0.68,4,3.58
26.1848565,91.7488378,15,0,1,0.82,0,0.0
26.1478007,91.6653951,4,1,1,0.14,3,5.49
26.1635067,91.6777363,5,1,1,0.2,0,1.77
26.194458,91.7829605,19,1,1,0.25,2,0.97
26.1491451,91.6811699,1,1,1,0.65,5,5.59
26.1587012,91.6888519,0,0,1,0.53,2,4.69
26.1582761,91.7065453,2,0,1,0.81,0,4.83
26.1807912,91.7497507,17,0,1,0.51,2,0.51
26.1940263,91.7797785,20,0,0,0.35,2,3.91
26.1792603,91.7642808,2,0,1,0.71,0,4.62
26.1790889,91.7514596,6,0,1,0.29,1,1.9
26.1944461,91.7944245,13,0,0,0.77,2,3.32
26.165187,91.6511286,10,0,1,0.12,3,1.54
26.1283493,91.7196194,2,0,1,0.69,5,4.52
26.1827586,91.7959193,9,1,1,0.27,5,1.19
26.1299049,91.7208247,7,0,1,0.42,5,2.8
26.1408555,91.6921026,2,1,1,0.41,4,5.63
26.1266155,91.6894022,19,1,0,0.83,0,1.42
26.14527,91.6900967,23,1,1,0.19,0,5.77
26.1622326,91.6912389,18,1,1,0.72,2,0.71
26.1454398,91.7278748,7,0,1,0.73,1,1.87
26.2006094,91.7986491,20,0,1,0.79,2,0.26
26.1671441,91.7429613,3,0,1,0.15,0,4.72
26.160311,91.6484115,2,0,1,0.46,3,4.66
26.1480365,91.6725417,4,0,1,0.37,5,4.66
26.1431696,91.7024138,19,0,1,0.42,3,1.81
26.1598103,91.6854452,20,0,1,0.17,3,0.99
26.1923963,91.7795344,4,0,1,0.43,4,4.59
26.1699161,91.7273049,21,1,0,0.61,4,2.15
26.1921019,91.8058936,11,0,0,0.78,3,2.68
26.1158789,91.707355,12,0,1,0.63,3,0.56
26.1883868,91.7541001,15,1,0,0.29,1,2.36
26.1830881,91.759693,10,0,0,0.77,4,2.17
26.1899323,91.7745311,20,0,1,0.77,3,0.35
26.1817424,91.7763896,0,0,1,0.11,3,5.83
26.1200307,91.717427,16,1,1,0.61,0,0.0
26.192975,91.7689632,10,0,0,0.62,3,3.42
26.1592831,91.700605,4,0,1,0.56,4,5.13
26.1620858,91.6917924,23,1,1,0.67,5,5.8
26.1889376,91.7981778,9,0,0,0.2,3,2.89
26.1889701,91.773602,14,1,1,0.41,3,0.56
26.1646005,91.7430335,3,0,1,0.72,1,4.58
26.1600354,91.6806401,3,0,1,0.56,4,5.46
26.1679396,91.7390054,16,1,1,0.66,0,0.54
26.189694,91.7787181,3,1,0,0.55,1,9.47
26.1474214,91.7282268,10,0,1,0.65,4,0.85
26.1445877,91.7274602,16,0,1,0.68,5,0.38
26.1499816,91.6993176,2,0,1,0.25,0,4.81
26.1699746,91.7168301,13,0,1,0.23,4,1.4
26.1825613,91.7979807,22,0,0,0.7,0,7.93
26.1663569,91.6869552,9,0,1,0.3,2,1.45
26.1280861,91.7181821,23,0,0,0.26,5,9.12
26.176767,91.7585367,12,1,0,0.48,4,2.93
26.1808723,91.756233,1,0,1,0.45,4,4.93
26.1673478,91.7302257,11,0,1,0.27,4,1.21
26.1478083,91.6884297,1,0,0,0.62,5,8.3
26.1553896,91.7006764,11,1,1,0.54,3,1.26
26.1487895,91.679091,2,1,0,0.51,0,9.99
26.1864646,91.7915591,15,0,0,0.68,0,3.0
26.1731522,91.7672354,2,0,0,0.21,3,8.6
26.1208924,91.7076915,16,0,0,0.82,2,3.47
26.1504663,91.7157878,6,0,1,0.72,4,2.23
26.1562398,91.73395,17,0,0,0.22,3,2.94
26.1416912,91.6746232,6,0,1,0.73,4,1.22
26.1169949,91.6761721,1,0,1,0.63,5,4.63
26.1739912,91.7565933,12,1,0,0.18,2,2.43
26.1456129,91.6660579,23,1,1,0.57,1,6.22
26.1528378,91.7000652,18,0,1,0.64,0,0.87
26.1810654,91.7872504,16,0,1,0.55,5,1.86
26.1741763,91.7340152,0,0,1,0.6,2,5.12
26.1488103,91.6699364,5,1,0,0.44,4,3.77
26.1606814,91.6745404,11,0,1,0.25,5,1.11
26.1633325,91.7429728,10,0,1,0.51,3,0.74
26.1501495,91.6714438,14,0,1,0.34,4,1.02
26.1602724,91.6779168,13,0,1,0.82,0,0.52
26.1854934,91.7955704,9,0,1,0.4,0,1.33
26.1458989,91.6717229,20,0,1,0.55,3,1.44
26.1517905,91.6546775,14,1,0,0.77,2,3.48
26.1276556,91.6865784,10,0,1,0.23,2,1.29
26.1857789,91.7550773,17,0,1,0.72,3,0.13
26.1664006,91.749777,6,0,1,0.85,2,1.29
26.1822487,91.8006405,15,0,0,0.17,4,2.63
26.1416082,91.6755944,9,0,1,0.78,0,0.84
26.1496729,91.6990077,11,0,1,0.25,5,1.46
26.187253,91.7546872,5,0,1,0.2,4,2.18
26.1900749,91.7896959,5,0,1,0.62,4,1.65
26.1809148,91.7609603,4,0,1,0.5,3,4.76
26.15079,91.7296516,22,0,1,0.15,0,4.6
26.1502103,91.7018211,14,0,0,0.74,0,1.93
26.1654642,91.6854201,12,1,0,0.35,4,3.63
26.1529335,91.6896752,1,0,0,0.89,5,7.8
26.187253,91.7546872,19,1,0,0.14,2,3.36
26.1421458,91.7248862,12,1,1,0.2,1,1.53
26.1805058,91.7680241,17,0,1,0.82,0,0.34
26.1218021,91.7161411,11,0,1,0.6,2,1.14
26.1678574,91.7335564,13,1,1,0.53,1,1.45
26.1863952,91.75537,7,0,1,0.45,2,1.41
26.1686868,91.7465387,12,0,1,0.3,0,1.86
26.1913038,91.7641865,0,0,1,0.3,1,4.28
26.1613221,91.733399,13,0,1,0.62,4,1.26
26.1506131,91.6506958,9,0,1,0.58,3,1.48
26.1902452,91.7776633,17,0,0,0.72,2,3.15
26.152333,91.6845298,0,0,0,0.55,2,9.45
26.1649481,91.6825313,8,0,0,0.31,3,3.67
26.1689646,91.6848591,20,1,1,0.37,5,1.18
26.1310724,91.711359,18,0,1,0.25,2,1.45
26.1433617,91.6650608,19,1,1,0.18,3,1.45
26.1994026,91.8000202,6,0,1,0.21,3,1.76
26.144634,91.6963341,22,1,1,0.81,3,5.35
26.1595124,91.7047143,4,0,1,0.78,3,4.9
26.1647353,91.7524201,14,0,1,0.74,5,1.01
26.1422728,91.6756726,12,1,0,0.5,4,3.03
26.1681238,91.6749686,14,1,0,0.76,5,2.9
26.1708417,91.7426768,21,0,0,0.67,2,2.34
26.1458285,91.6793417,18,1,1,0.75,0,0.0
26.1899863,91.7830459,10,0,1,0.55,0,1.56
26.170114,91.7676027,19,1,0,0.29,2,3.42
26.1623902,91.6898902,4,0,1,0.52,3,5.62
26.1459512,91.682249,12,0,1,0.23,0,1.95
26.1650915,91.699287,14,1,0,0.21,3,3.13
26.1724751,91.7688833,8,0,0,0.16,5,3.16
26.2056333,91.7997946,15,1,1,0.37,3,1.58
26.1592113,91.7338101,23,1,1,0.73,2,6.03
26.1382564,91.6611779,15,0,0,0.43,2,2.45
26.1174365,91.7082895,16,0,1,0.56,4,0.14
26.130666,91.7209643,19,1,1,0.39,3,1.64
26.1835959,91.7763101,10,0,0,0.84,3,1.88
26.1856134,91.7688733,5,0,1,0.61,0,1.83
26.1808815,91.761267,1,0,1,0.24,0,5.46
26.1779921,91.7504803,6,0,1,0.77,0,2.45
26.1608065,91.6853249,18,0,1,0.58,4,1.05
26.1822251,91.7764451,0,1,0,0.29,5,9.42
26.1279955,91.7165897,20,0,0,0.58,2,2.77
26.1911367,91.7870872,22,0,1,0.19,4,5.16
26.1865999,91.7836625,11,0,1,0.87,4,0.0
26.1504783,91.6517875,6,0,0,0.83,2,3.87
26.1469121,91.7046719,5,1,1,0.15,5,1.67
26.1812103,91.7556929,4,0,1,0.4,4,4.7
26.1690764,91.684332,20,0,1,0.24,4,1.42
26.1770168,91.7639825,7,0,1,0.61,2,2.15
26.2026692,91.8043808,23,0,1,0.28,5,5.02
26.1283928,91.7177119,10,0,0,0.6,1,2.6
26.1528637,91.658493,4,0,1,0.68,3,4.44
26.1444176,91.6822658,1,1,1,0.26,5,4.84
26.1691217,91.7516595,16,0,0,0.27,4,3.84
26.1836352,91.8008919,21,0,1,0.2,4,2.1
26.1688372,91.7207446,0,0,0,0.65,1,8.74
26.1435111,91.6980996,10,1,1,0.79,5,0.0
26.156626,91.6969116,5,0,1,0.73,5,1.03
26.1619233,91.6938956,9,0,1,0.4,0,1.72
26.1907559,91.760047,21,0,0,0.8,1,1.37
26.1628102,91.7454785,2,1,0,0.48,5,10.0
26.1751523,91.7412931,14,0,1,0.36,1,1.44
26.1772555,91.7414896,2,0,1,0.29,5,4.98
26.1828509,91.7666849,5,0,1,0.36,0,1.42
26.1896434,91.7851416,21,1,1,0.43,0,1.14
26.1881641,91.7528483,6,0,1,0.82,5,2.18
26.1745241,91.7507385,7,0,1,0.44,5,2.09
26.1845467,91.759237,4,0,1,0.31,3,5.07
26.170114,91.7676027,7,1,1,0.24,4,1.28
26.1919906,91.7669693,13,0,0,0.19,3,3.47
26.1797975,91.7512077,13,1,1,0.55,1,1.44
26.1856087,91.7687198,13,0,1,0.49,3,0.87
26.1648709,91.6906283,8,0,1,0.39,0,0.93
26.1881705,91.7607314,1,0,1,0.14,4,4.72
26.1601029,91.6909997,8,1,1,0.46,1,1.41
26.1731069,91.7465142,10,0,1,0.35,4,1.06
26.126623,91.6795645,18,0,1,0.83,3,1.25
26.1476918,91.7116334,8,0,1,0.89,2,0.03
26.1967162,91.7692188,12,0,0,0.24,0,4.3
26.1680133,91.7229765,2,0,0,0.45,2,8.2
26.1419637,91.6747776,21,1,1,0.85,4,0.24
26.1615855,91.6538564,15,0,0,0.51,5,1.69
26.1637594,91.7070252,12,1,1,0.3,1,2.12
26.1658815,91.69549,12,1,1,0.84,2,0.22
26.1872372,91.7911568,16,0,1,0.89,3,0.0
26.1516034,91.678591,20,0,0,0.78,0,2.94
26.1483712,91.7050206,3,0,1,0.2,5,4.7
26.1851461,91.754508,17,0,1,0.19,5,2.1
26.1523604,91.6568204,13,0,1,0.32,2,0.45
26.1311697,91.6741356,8,0,1,0.16,2,0.94
26.1619084,91.734809,14,0,1,0.57,3,0.22
26.176073,91.7518433,13,0,1,0.58,5,1.08
26.172398,91.7631206,11,0,0,0.43,3,3.6
26.1617049,91.7377117,10,0,1,0.62,1,0.75
26.1663089,91.6799793,0,0,0,0.37,1,7.74
26.1418691,91.7228163,14,0,1,0.51,5,1.04
26.176073,91.7518433,11,1,0,0.18,3,4.67
26.1968486,91.7763414,20,1,0,0.74,4,2.33
26.1828745,91.7764814,0,0,1,0.81,2,4.74
26.1851426,91.7545564,3,0,0,0.62,1,7.54
26.183511,91.7747344,18,1,0,0.9,4,2.55
26.1835069,91.7635286,0,0,1,0.57,4,5.15
26.190945,91.7634325,0,0,1,0.79,2,4.94
26.1732028,91.7708242,9,0,1,0.84,4,0.57
26.1499632,91.6868233,20,1,1,0.49,2,0.27
26.1697661,91.7380409,15,0,1,0.11,5,1.16
26.1095991,91.6836494,23,0,1,0.51,5,4.57
26.1813043,91.7598805,18,0,1,0.9,1,0.34
26.1842222,91.799024,2,0,1,0.77,3,5.06
26.1180288,91.7016491,6,1,1,0.4,5,1.92
26.1599969,91.7069579,7,0,0,0.19,0,4.76
26.1837392,91.7867205,10,0,0,0.2,3,4.48
26.1803707,91.7543706,14,0,1,0.11,3,1.82
26.1491451,91.6811699,11,1,1,0.18,2,1.44
26.195818,91.7986919,15,0,1,0.33,0,1.72
26.1943313,91.7648539,10,0,1,0.85,2,0.51
26.1561695,91.7347238,2,0,1,0.42,5,4.87
26.1780038,91.7528412,11,0,1,0.88,4,0.41
26.185278,91.8019728,0,0,1,0.83,5,4.54
26.1688033,91.72288,1,0,1,0.56,4,3.99
26.1855868,91.7632761,0,0,0,0.87,5,8.44
26.1745773,91.7551728,20,1,1,0.54,5,1.03
26.1891904,91.7888514,21,1,1,0.14,2,1.04
26.1982335,91.7832524,5,1,0,0.22,1,3.41
26.1230358,91.690035,0,1,1,0.15,2,5.66
26.1259309,91.6855095,9,0,1,0.54,2,0.28
26.1393063,91.6703701,3,0,0,0.18,4,7.92
26.1886839,91.761897,20,0,1,0.79,5,0.05
26.1978685,91.8002074,15,0,1,0.55,1,1.79
26.1494346,91.7027072,20,0,1,0.66,2,1.18
26.1534544,91.6932526,1,0,1,0.49,5,5.59
26.1913963,91.7532999,22,0,0,0.88,2,8.19
26.1488884,91.688213,6,1,1,0.53,2,1.78
26.1852276,91.7566743,6,0,1,0.33,0,1.81
26.164685,91.7419747,6,0,1,0.57,1,2.42
26.1255912,91.6964451,20,1,1,0.75,5,0.0
26.1734603,91.7672976,0,0,0,0.61,2,8.32
26.1628979,91.7466319,16,0,1,0.28,5,0.55
26.1502104,91.6778577,15,0,0,0.68,1,3.21
26.1732783,91.765394,13,0,0,0.69,4,2.4
26.1888241,91.7553027,7,0,0,0.32,3,3.28
26.1471868,91.6887063,16,0,0,0.68,5,2.23
26.1812534,91.7376313,13,0,1,0.66,3,0.48
26.139567,91.6529972,14,1,0,0.43,2,3.28
26.180077,91.7511171,3,1,0,0.19,1,9.32
26.1303651,91.7189742,2,0,1,0.24,1,4.73
26.1609765,91.669648,13,0,1,0.8,4,0.34
26.1753208,91.7520957,10,0,0,0.3,5,3.48
26.1830324,91.7513588,5,0,0,0.41,5,3.54
26.1725095,91.7671227,17,1,1,0.55,4,0.05
26.1547568,91.6821275,17,0,1,0.36,4,0.16
26.1796169,91.7569059,9,1,0,0.35,1,2.96
26.1851058,91.7570113,23,1,1,0.52,0,5.58
26.1696671,91.6825284,9,1,0,0.2,0,3.06
26.1166311,91.6812407,11,0,1,0.26,5,2.07
26.1601374,91.6843468,21,0,1,0.43,5,1.23
26.2024988,91.7971067,20,0,1,0.29,3,0.64
26.1959378,91.8001311,14,1,1,0.23,0,1.46
26.184131,91.801026,18,0,1,0.9,3,0.44
26.1638969,91.6905195,12,0,1,0.1,2,1.44
26.1864872,91.7815732,0,1,0,0.78,3,9.84
26.1523023,91.6842282,10,0,1,0.77,2,0.0
26.1915875,91.7902576,3,0,0,0.73,5,7.9
26.1794051,91.7385784,10,0,1,0.63,2,0.77
26.1932443,91.7639294,5,1,0,0.39,5,4.26
26.1631537,91.7414978,7,1,0,0.72,3,3.73
26.164739,91.7210872,15,0,1,0.41,3,0.98
26.1842731,91.7891778,16,0,0,0.55,4,3.07
26.1737993,91.7425396,16,0,1,0.59,0,0.19
26.1689947,91.6964479,16,0,1,0.35,1,1.53
26.1828337,91.7834669,22,0,1,0.84,1,5.13
26.1901904,91.7906847,16,0,1,0.59,5,0.31
26.1727767,91.7397621,9,0,1,0.41,0,1.53
26.1778599,91.7459466,17,0,1,0.26,4,1.79
26.1203251,91.687893,4,0,1,0.5,5,4.37
26.1782681,91.7524183,3,0,1,0.68,0,3.46
26.1124503,91.7064703,17,0,1,0.11,2,2.49
26.1930767,91.779954,7,0,1,0.29,3,2.45
26.1855584,91.7812514,6,0,1,0.64,3,2.61
26.129712,91.676312,13,1,1,0.64,5,0.41
26.1690055,91.7308038,0,1,0,0.51,1,10.0
26.1925325,91.7995825,9,0,1,0.31,1,1.32
26.1682888,91.7510185,4,0,0,0.43,1,8.34
26.1876291,91.7461928,3,0,0,0.62,1,9.0
26.1827918,91.7545508,14,0,0,0.63,2,2.45
26.1647943,91.7107485,11,0,0,0.72,1,2.5
26.1803707,91.7543706,14,0,1,0.23,5,1.46
26.1648772,91.6753724,5,0,1,0.38,2,2.09
26.1156136,91.7086444,2,1,1,0.36,3,5.93
26.1934483,91.8024351,21,1,0,0.39,1,3.39
26.1609503,91.7013252,3,0,1,0.39,2,5.48
26.1656636,91.7524131,10,0,1,0.55,0,1.0
26.1122134,91.6952212,3,0,1,0.36,3,5.1
26.1863009,91.7906257,11,0,0,0.39,5,3.48
26.1901754,91.7498351,14,0,1,0.65,2,0.19
26.1400029,91.6754864,14,0,0,0.61,1,2.44
26.1440761,91.69646,12,0,1,0.4,2,0.97
26.1845339,91.7671677,15,0,1,0.78,2,0.06
26.1611223,91.7073564,22,1,1,0.3,4,4.69
26.1842187,91.789182,17,0,1,0.55,0,0.81
26.1997265,91.7904599,8,0,1,0.12,2,1.55
26.1775909,91.7514045,21,0,1,0.28,5,1.13
26.1088183,91.6899256,18,0,1,0.7,4,0.3
26.1604131,91.7370576,8,0,1,0.17,4,1.55
26.1743775,91.7711541,8,1,1,0.27,2,1.26
26.1517778,91.6674124,10,0,1,0.15,2,2.48
26.1387445,91.6448037,17,0,0,0.78,5,2.72
26.1419256,91.6421577,13,1,0,0.21,4,3.26
26.1865947,91.757868,19,0,1,0.11,4,2.36
26.1582237,91.6838546,14,0,1,0.59,4,0.9
26.1211873,91.7007457,8,0,1,0.3,0,1.02
26.1819357,91.749258,1,1,0,0.51,3,9.55
26.1598058,91.6972326,18,0,1,0.55,4,0.92
26.1519633,91.6690257,18,0,0,0.41,1,3.23
26.1285642,91.674381,14,1,0,0.11,2,4.29
26.18863,91.7987785,12,1,1,0.47,1,0.74
26.1815185,91.7596391,0,0,0,0.41,5,7.55
26.1893576,91.8039147,11,0,1,0.82,2,0.45
26.1410797,91.7257624,3,0,0,0.43,0,8.8
26.1790579,91.7553692,23,0,1,0.28,2,5.28
26.1591433,91.6938529,1,1,1,0.76,0,5.61
26.1505907,91.701064,8,1,1,0.67,0,0.97
26.1611827,91.6806589,22,0,1,0.79,0,5.02
